Sno,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
78,Aave,AAVE,2020-12-21 23:59:00,87.63337491,77.89985001,85.96909929,81.31193717,215489072.1,975723269.1
79,Aave,AAVE,2020-12-22 23:59:00,85.61030076,76.15550286,81.22589588,84.10955202,244392689.9,1009442760.0
80,Aave,AAVE,2020-12-23 23:59:00,84.26820383,63.67705336,84.10286783,75.21556665,278229984.2,902812157.6
81,Aave,AAVE,2020-12-24 23:59:00,80.4439646,71.28719443,75.31676447,80.25657151,289878177.2,963409600.3
82,Aave,AAVE,2020-12-25 23:59:00,81.50417507,75.92070481,80.25962689,79.79518007,172743359.2,958013751.5
83,Aave,AAVE,2020-12-26 23:59:00,79.9801058,73.80886762,79.82209367,74.868333,181386506.7,898979377.0
84,Aave,AAVE,2020-12-27 23:59:00,81.52688405,72.60726467,74.87591603,76.96798485,213855388.0,924546580.8
85,Aave,AAVE,2020-12-28 23:59:00,85.21962997,76.16170207,76.91174253,81.88362359,226663289.8,984160252.9
86,Aave,AAVE,2020-12-29 23:59:00,82.70331397,75.19173596,81.86660056,77.90199883,163464865.5,936493441.6
87,Aave,AAVE,2020-12-30 23:59:00,84.9367816,77.10187416,77.9061581,80.88830364,205643884.1,973018228.9
88,Aave,AAVE,2020-12-31 23:59:00,87.6998754,78.42604748,80.85524534,87.5274822,204471306.3,1053210331.0
89,Aave,AAVE,2021-01-01 23:59:00,90.34967103,85.12559659,87.54330564,90.34967103,202515778.5,1087592822.0
90,Aave,AAVE,2021-01-02 23:59:00,91.77162009,82.78576283,90.38482799,85.71284343,221843920.1,1032020483.0
91,Aave,AAVE,2021-01-03 23:59:00,92.42910958,81.85337486,85.71298896,91.09664966,298884107.1,1097389994.0
92,Aave,AAVE,2021-01-04 23:59:00,111.8998736,88.20161002,91.2304962,111.1320379,619262373.1,1339476346.0
93,Aave,AAVE,2021-01-05 23:59:00,119.9577298,99.53225695,111.1510738,116.4538279,573305329.5,1404342547.0
94,Aave,AAVE,2021-01-06 23:59:00,119.8851618,109.8570489,116.5014983,115.0008124,392901334.3,1389419870.0
95,Aave,AAVE,2021-01-07 23:59:00,125.1173602,110.9520892,114.9844515,114.9404468,467716121.2,1391148360.0
96,Aave,AAVE,2021-01-08 23:59:00,117.478677,100.9689669,114.8843104,111.70278,501393571.6,1352221085.0
97,Aave,AAVE,2021-01-09 23:59:00,118.9404717,106.4536553,111.7026296,117.6669629,337620867.8,1424946043.0
98,Aave,AAVE,2021-01-10 23:59:00,134.0995706,113.9309446,117.6701794,126.2006734,512402602.9,1528930606.0
99,Aave,AAVE,2021-01-11 23:59:00,126.1479992,95.15299713,126.1479992,115.6019521,610095319.1,1402127903.0
100,Aave,AAVE,2021-01-12 23:59:00,132.7655629,109.9999468,115.4393042,126.0529592,541259410.6,1529400856.0
101,Aave,AAVE,2021-01-13 23:59:00,147.4692885,120.6813892,126.1096372,147.4692885,540090767.4,1799950317.0
102,Aave,AAVE,2021-01-14 23:59:00,153.1610336,139.539905,147.1783182,147.2622138,467793934.0,1797974219.0
103,Aave,AAVE,2021-01-15 23:59:00,163.0450734,141.039712,147.3264496,162.5793443,588428158.2,1988529819.0
104,Aave,AAVE,2021-01-16 23:59:00,199.4268021,162.6936245,162.6936245,182.9318172,896636347.5,2238510904.0
105,Aave,AAVE,2021-01-17 23:59:00,196.8011385,175.3602138,182.3726723,186.2648519,631950249.8,2280831101.0
106,Aave,AAVE,2021-01-18 23:59:00,197.660443,181.4428952,186.1901998,197.6570567,495408127.9,2421614478.0
107,Aave,AAVE,2021-01-19 23:59:00,206.2221561,185.817549,197.7174079,187.5084683,501884679.0,2298257566.0
108,Aave,AAVE,2021-01-20 23:59:00,198.198868,173.5416698,187.1289415,193.3356448,629524750.4,2370382680.0
109,Aave,AAVE,2021-01-21 23:59:00,193.4189507,156.9145253,193.3216787,159.9918566,581488355.2,1961810810.0
110,Aave,AAVE,2021-01-22 23:59:00,194.5527093,148.8166716,159.880358,188.2796287,621666180.5,2309153720.0
111,Aave,AAVE,2021-01-23 23:59:00,216.9347528,184.7575604,187.9689407,210.3670584,564323079.9,2581064746.0
112,Aave,AAVE,2021-01-24 23:59:00,285.432791,210.6139351,210.6139351,264.850144,1241700330.0,3251074104.0
113,Aave,AAVE,2021-01-25 23:59:00,281.0303985,240.2594434,264.2588603,249.7436796,1081208271.0,3066479751.0
114,Aave,AAVE,2021-01-26 23:59:00,281.717889,241.9276771,249.1981637,272.3576004,1081042278.0,3345908147.0
115,Aave,AAVE,2021-01-27 23:59:00,290.4023535,257.2541904,272.6751106,282.4437708,1111051096.0,3473257311.0
116,Aave,AAVE,2021-01-28 23:59:00,305.4317039,274.746278,282.1862319,297.414043,874888871.6,3658821334.0
117,Aave,AAVE,2021-01-29 23:59:00,306.1231135,272.623141,292.2685708,286.8991453,1050249645.0,3530265420.0
118,Aave,AAVE,2021-01-30 23:59:00,316.1437773,283.0867247,286.9731601,313.0873297,805008933.7,3854426677.0
119,Aave,AAVE,2021-01-31 23:59:00,317.1885782,293.5597803,313.8926435,300.0625642,539565885.0,3697226540.0
120,Aave,AAVE,2021-02-01 23:59:00,306.9905359,285.5661069,300.0366099,295.6613135,639510002.1,3643317248.0
121,Aave,AAVE,2021-02-02 23:59:00,303.1639967,285.1721389,295.7479877,301.1181913,752215469.9,3711117724.0
122,Aave,AAVE,2021-02-03 23:59:00,367.7925718,300.0275368,301.096449,365.5988563,1083942425.0,4506679201.0
123,Aave,AAVE,2021-02-04 23:59:00,506.8143028,366.3347369,366.3347369,466.4799454,2838572596.0,5754281219.0
124,Aave,AAVE,2021-02-05 23:59:00,534.4092033,463.8875001,465.2069585,506.7726418,1511505451.0,6253059939.0
125,Aave,AAVE,2021-02-06 23:59:00,509.1511721,443.6336791,506.3861505,472.3285319,1485662684.0,5832334571.0
126,Aave,AAVE,2021-02-07 23:59:00,479.9569027,399.0033373,472.6014638,461.5083374,1373619548.0,5700023387.0
127,Aave,AAVE,2021-02-08 23:59:00,529.13674,458.580153,461.7961361,490.3420162,1711240053.0,6057557720.0
128,Aave,AAVE,2021-02-09 23:59:00,505.9428306,475.6519234,490.0114132,488.0018806,1165494592.0,6030579943.0
129,Aave,AAVE,2021-02-10 23:59:00,559.1229443,486.48229,487.6995549,517.9682569,1880615394.0,6404109769.0
130,Aave,AAVE,2021-02-11 23:59:00,532.9362308,504.7816601,516.3264023,518.0725401,836675655.6,6409555495.0
131,Aave,AAVE,2021-02-12 23:59:00,542.9430021,502.3366133,517.9062564,529.8961754,822757465.4,6558682804.0
132,Aave,AAVE,2021-02-13 23:59:00,542.1353667,491.6464147,529.8297166,494.5596516,783556570.3,6124959579.0
133,Aave,AAVE,2021-02-14 23:59:00,508.7522981,462.4383215,494.7137875,471.6146565,685293985.7,5841937065.0
134,Aave,AAVE,2021-02-15 23:59:00,494.3178743,401.603389,470.9225767,455.6147253,1153106183.0,5643744346.0
135,Aave,AAVE,2021-02-16 23:59:00,477.6416734,423.501519,454.7117067,431.5302847,927532561.9,5345408015.0
136,Aave,AAVE,2021-02-17 23:59:00,455.5505286,401.5367194,431.4168914,449.6005173,1095918428.0,5569245761.0
137,Aave,AAVE,2021-02-18 23:59:00,476.6646223,435.7949516,449.0538817,440.5109236,577451189.5,5456652071.0
138,Aave,AAVE,2021-02-19 23:59:00,444.4219644,407.3220374,440.5012814,422.2425337,667057562.2,5230359731.0
139,Aave,AAVE,2021-02-20 23:59:00,489.7475441,409.8958729,421.83145,442.0238764,1512350119.0,5482898403.0
140,Aave,AAVE,2021-02-21 23:59:00,451.3706668,427.2495864,441.2820991,435.8537727,555957721.7,5407627357.0
141,Aave,AAVE,2021-02-22 23:59:00,444.673297,361.8387169,435.8784012,400.8824366,924414231.9,4974530206.0
142,Aave,AAVE,2021-02-23 23:59:00,401.6488529,288.7145233,400.7849756,359.4975198,1179704137.0,4461394531.0
143,Aave,AAVE,2021-02-24 23:59:00,402.9103136,344.9388604,360.2109853,367.2308996,763533885.8,4557746908.0
144,Aave,AAVE,2021-02-25 23:59:00,384.707877,337.5014635,367.2192172,337.5014635,450643581.0,4189244710.0
145,Aave,AAVE,2021-02-26 23:59:00,350.8654415,305.1535619,338.2771756,323.1081752,549178299.2,4011295609.0
146,Aave,AAVE,2021-02-27 23:59:00,349.1784938,323.3761163,323.3761163,334.364481,400236069.0,4151558856.0
147,Aave,AAVE,2021-02-28 23:59:00,354.8365564,302.1721942,334.3645734,344.8700076,595665678.7,4282630708.0
148,Aave,AAVE,2021-03-01 23:59:00,386.4274253,344.8037147,345.1892844,385.4196888,743260217.0,4787397637.0
149,Aave,AAVE,2021-03-02 23:59:00,411.887315,379.0346769,385.5891889,390.9262606,731511612.1,4855921768.0
150,Aave,AAVE,2021-03-03 23:59:00,413.6381068,385.8711329,390.9152563,396.3082772,428274369.6,4923743149.0
151,Aave,AAVE,2021-03-04 23:59:00,406.0121907,367.7866875,396.0171667,374.5669303,395856298.3,4653772702.0
152,Aave,AAVE,2021-03-05 23:59:00,374.3633785,341.8335404,374.3239668,367.1255359,334832774.9,4562190923.0
153,Aave,AAVE,2021-03-06 23:59:00,382.4529384,353.9175268,366.8160056,382.0195912,259155959.3,4747498176.0
154,Aave,AAVE,2021-03-07 23:59:00,407.7072503,378.1496075,382.1185929,407.1524714,587694984.9,5060997597.0
155,Aave,AAVE,2021-03-08 23:59:00,431.0889962,388.7980857,407.2454357,430.6251097,578702449.8,5353291200.0
156,Aave,AAVE,2021-03-09 23:59:00,441.1753156,418.1665641,430.7820724,439.3295369,453095765.3,5461756101.0
157,Aave,AAVE,2021-03-10 23:59:00,450.2597929,402.4402492,439.1321779,408.2635191,530439445.7,5076097241.0
158,Aave,AAVE,2021-03-11 23:59:00,411.6527563,389.2697888,407.4052523,403.5093276,396079584.3,5017241957.0
159,Aave,AAVE,2021-03-12 23:59:00,406.4147367,362.8835137,403.5898634,374.7147105,427189383.7,4659635360.0
160,Aave,AAVE,2021-03-13 23:59:00,415.9233215,361.5328098,374.7946753,405.3934012,542535232.4,5041674558.0
161,Aave,AAVE,2021-03-14 23:59:00,408.3292567,377.9488078,405.3633037,381.0826048,381409955.9,4739457976.0
162,Aave,AAVE,2021-03-15 23:59:00,389.0692558,358.2390035,380.7009439,369.0228021,352800736.8,4590010353.0
163,Aave,AAVE,2021-03-16 23:59:00,375.318078,352.736654,369.0010235,371.2192739,286266766.8,4617763705.0
164,Aave,AAVE,2021-03-17 23:59:00,379.8646392,359.7275215,371.3308224,379.1245646,280131588.0,4716940795.0
165,Aave,AAVE,2021-03-18 23:59:00,380.4464979,362.4797604,378.9310945,363.1007343,219482140.0,4517656907.0
166,Aave,AAVE,2021-03-19 23:59:00,377.2657273,356.679067,363.0120157,369.3773254,235741846.5,4595860815.0
167,Aave,AAVE,2021-03-20 23:59:00,395.1890703,368.089939,369.1818965,372.4778412,260796699.2,4635091731.0
168,Aave,AAVE,2021-03-21 23:59:00,377.2451843,363.6049886,372.5141283,370.15156,174671074.9,4606283846.0
169,Aave,AAVE,2021-03-22 23:59:00,373.7651451,342.274698,370.2447863,344.3244584,229155373.9,4284996870.0
170,Aave,AAVE,2021-03-23 23:59:00,351.2467031,335.8267911,344.17109,337.7144835,221157577.4,4203178635.0
171,Aave,AAVE,2021-03-24 23:59:00,352.3220366,313.8091602,337.4956722,322.3805476,246028275.9,4015946929.0
172,Aave,AAVE,2021-03-25 23:59:00,339.0134172,316.2244619,322.1258654,328.2159044,318638405.0,4088868433.0
173,Aave,AAVE,2021-03-26 23:59:00,357.8658495,327.5432466,328.1459761,355.6062639,322533721.5,4430363920.0
174,Aave,AAVE,2021-03-27 23:59:00,358.3234196,339.9976962,355.4723667,348.5923693,201495262.9,4343943724.0
175,Aave,AAVE,2021-03-28 23:59:00,352.8204986,336.0682314,348.4656815,346.1898998,197560213.2,4314382589.0
176,Aave,AAVE,2021-03-29 23:59:00,365.1339015,343.6811928,345.958709,360.3162799,273206477.4,4490531522.0
177,Aave,AAVE,2021-03-30 23:59:00,377.8639808,354.8356428,360.2428356,373.6408262,324113326.9,4656864364.0
178,Aave,AAVE,2021-03-31 23:59:00,385.7800655,361.1146235,373.8270849,377.0081426,460781142.0,4698903089.0
179,Aave,AAVE,2021-04-01 23:59:00,385.2987216,369.9953181,377.1836866,377.6117993,342371946.9,4706655286.0
180,Aave,AAVE,2021-04-02 23:59:00,408.4799128,374.2909219,377.5146611,406.6923031,480081712.8,5069254861.0
181,Aave,AAVE,2021-04-03 23:59:00,411.377078,385.4158982,406.883591,385.4205719,395544800.6,4806154260.0
182,Aave,AAVE,2021-04-04 23:59:00,409.5795235,382.7888631,385.5269708,404.3097351,330959728.9,5042122935.0
183,Aave,AAVE,2021-04-05 23:59:00,407.3293056,388.3003512,404.3929527,397.9245594,306918909.4,4962595819.0
184,Aave,AAVE,2021-04-06 23:59:00,414.4697011,381.0502071,398.2253827,383.9899425,429756591.5,4788997765.0
185,Aave,AAVE,2021-04-07 23:59:00,387.9249373,343.9576636,384.014659,350.995831,479760253.9,4378934905.0
186,Aave,AAVE,2021-04-08 23:59:00,377.9311927,349.1247067,351.3876765,377.9311927,261822849.2,4715193942.0
187,Aave,AAVE,2021-04-09 23:59:00,379.1802812,357.8914779,377.932188,359.4835743,187074856.6,4485870792.0
188,Aave,AAVE,2021-04-10 23:59:00,374.9705528,357.082819,359.3732187,367.2633407,278406911.9,4583145059.0
189,Aave,AAVE,2021-04-11 23:59:00,373.3787434,360.5738073,367.4890998,373.3787434,200658255.1,4660263686.0
190,Aave,AAVE,2021-04-12 23:59:00,417.7221799,365.3883757,372.4560228,396.5361375,787040258.5,4950915627.0
191,Aave,AAVE,2021-04-13 23:59:00,419.789043,385.2482518,397.2849868,398.2839189,649056083.0,4973077447.0
192,Aave,AAVE,2021-04-14 23:59:00,430.7885839,387.5760528,398.2101979,430.4162283,709472129.8,5374639327.0
193,Aave,AAVE,2021-04-15 23:59:00,485.5426578,424.2829966,428.9360626,466.1648359,1064575198.0,5821565278.0
194,Aave,AAVE,2021-04-16 23:59:00,469.4293897,421.3402675,466.2719372,442.1944007,673556018.0,5522217402.0
195,Aave,AAVE,2021-04-17 23:59:00,460.7546255,422.8244817,441.3139541,430.1746817,369355828.1,5372112604.0
196,Aave,AAVE,2021-04-18 23:59:00,432.9809061,292.7753894,430.1814992,382.075099,1020175372.0,4771434820.0
197,Aave,AAVE,2021-04-19 23:59:00,397.5523207,344.3417231,381.8224769,346.8125757,492796753.7,4331068955.0
198,Aave,AAVE,2021-04-20 23:59:00,371.5615109,316.4893456,346.1153083,361.6081985,549743935.6,4515839829.0
199,Aave,AAVE,2021-04-21 23:59:00,384.6509773,344.4024231,361.5815339,354.1384406,457471541.8,4422555909.0
200,Aave,AAVE,2021-04-22 23:59:00,413.3609263,346.3257703,353.4628708,362.2285832,934747605.2,4523527204.0
201,Aave,AAVE,2021-04-23 23:59:00,372.5179758,315.045392,361.730204,345.6552957,871499452.9,4316559227.0
202,Aave,AAVE,2021-04-24 23:59:00,345.917633,315.4845674,345.7665177,317.49933,344313634.7,3964946234.0
203,Aave,AAVE,2021-04-25 23:59:00,352.258973,316.133667,317.6709363,346.9932485,384827300.8,4333267644.0
204,Aave,AAVE,2021-04-26 23:59:00,407.9728046,345.7947574,347.6430704,405.1567231,778864321.5,5059615790.0
205,Aave,AAVE,2021-04-27 23:59:00,449.0149658,394.6952936,405.5376483,440.2232459,829037372.1,5497528139.0
206,Aave,AAVE,2021-04-28 23:59:00,486.036714,424.177804,440.6042979,460.3515103,1106424534.0,5748890830.0
207,Aave,AAVE,2021-04-29 23:59:00,462.8255712,425.8013173,461.0815506,438.709975,602169994.6,5478630342.0
208,Aave,AAVE,2021-04-30 23:59:00,452.4755021,430.4661176,439.2981551,444.7287991,549295851.0,5553793694.0
209,Aave,AAVE,2021-05-01 23:59:00,510.9817759,436.8353203,444.8655293,503.8656838,876659862.6,6292297830.0
210,Aave,AAVE,2021-05-02 23:59:00,506.5312454,474.4386431,503.7118443,483.4144442,528803162.2,6036901809.0
211,Aave,AAVE,2021-05-03 23:59:00,532.7885589,480.5125322,482.0664511,519.0694206,800165583.1,6482162794.0
212,Aave,AAVE,2021-05-04 23:59:00,520.5213823,449.9758258,519.343296,453.3524114,946515500.8,5661485761.0
213,Aave,AAVE,2021-05-05 23:59:00,483.6777131,445.15946,452.6570558,480.0308017,598275754.6,5994646725.0
214,Aave,AAVE,2021-05-06 23:59:00,480.683624,442.3893582,479.7712347,452.4087567,535837075.4,5649701358.0
215,Aave,AAVE,2021-05-07 23:59:00,466.9062946,434.8065914,452.4110652,445.2223806,444097912.4,5559957563.0
216,Aave,AAVE,2021-05-08 23:59:00,475.3547483,441.0454598,445.2240405,466.3175539,409427672.1,5823395057.0
217,Aave,AAVE,2021-05-09 23:59:00,468.5767062,441.8913605,466.5743484,459.5872336,356162916.9,5739346507.0
218,Aave,AAVE,2021-05-10 23:59:00,482.4224749,403.2134783,459.2990136,433.0535672,555568844.4,5407992861.0
219,Aave,AAVE,2021-05-11 23:59:00,458.7511037,417.6567114,433.1589077,457.1780687,471124523.3,5709260746.0
220,Aave,AAVE,2021-05-12 23:59:00,595.8251367,456.4618022,457.4010439,490.5790314,2700355689.0,6251969445.0
221,Aave,AAVE,2021-05-13 23:59:00,619.3059659,468.4986913,509.0894357,508.6227991,2672357693.0,6482732644.0
222,Aave,AAVE,2021-05-14 23:59:00,631.5928899,507.3872882,508.9166087,594.5568773,1517159071.0,7580234639.0
223,Aave,AAVE,2021-05-15 23:59:00,610.3149419,511.8991014,594.4355863,516.169367,1073639999.0,6581333239.0
224,Aave,AAVE,2021-05-16 23:59:00,562.1765991,479.447489,515.7094331,526.2147085,903490585.8,6709766022.0
225,Aave,AAVE,2021-05-17 23:59:00,593.0050827,473.2204821,527.2645002,574.259435,1714951195.0,7323113977.0
226,Aave,AAVE,2021-05-18 23:59:00,666.8649786,565.7498866,572.2180282,632.2664876,2046638930.0,8063209782.0
227,Aave,AAVE,2021-05-19 23:59:00,649.0506616,354.4583188,629.2316655,418.369321,2596468765.0,5336170729.0
228,Aave,AAVE,2021-05-20 23:59:00,507.9834069,355.4320615,412.8768377,468.8126781,1490116641.0,5980158844.0
229,Aave,AAVE,2021-05-21 23:59:00,494.5484371,310.4905262,467.5263569,373.4185105,1224012358.0,4764076257.0
230,Aave,AAVE,2021-05-22 23:59:00,381.6282565,311.799754,373.8030008,334.4806939,880707840.8,4267652852.0
