Date,Volume,MarketCap,symbol
2021-08-15,60388411064.888885,871847138944.4528,BTC
2021-08-16,66521713774.60627,881240961277.8623,BTC
2021-08-17,76216552899.13287,863499932236.137,BTC
2021-08-18,74813786339.55556,847896521850.9545,BTC
2021-08-19,57015323932.44444,849460246207.7261,BTC
2021-08-20,64823787278.22222,897465475109.4467,BTC
2021-08-21,66932790903.52613,920956990033.8217,BTC
2021-08-22,54305803374.60627,918252636933.9546,BTC
2021-08-23,63427233891.55556,937077207548.4132,BTC
2021-08-24,65083046847.552444,919046656036.4778,BTC
2021-08-25,60151994652.44444,906908256405.464,BTC
2021-08-26,63803503262.77352,889986412584.5696,BTC
2021-08-27,57376285724.44444,896916691457.4386,BTC
2021-08-28,53492946569.01408,918698539920.8688,BTC
2021-08-29,48229478485.63066,914254355209.1456,BTC
2021-08-30,48179454137.533104,903670570540.5294,BTC
2021-08-31,56943712625.77778,889195144813.9353,BTC
2021-09-01,60738599082.66666,896181279580.8884,BTC
2021-09-02,68777141351.47038,933396767980.5056,BTC
2021-09-03,75273290555.76306,938164581711.41,BTC
2021-09-04,66721901411.55556,941241509428.4312,BTC
2021-09-05,53857252209.77778,946435855097.4442,BTC
2021-09-06,59320284405.1831,973527553044.1613,BTC
2021-09-07,82249292259.55556,939586811268.7076,BTC
2021-09-08,106991221447.11111,870520273386.5895,BTC
2021-09-09,67899230933.333336,873008832613.6353,BTC
2021-09-10,55572355650.006966,863815094640.0983,BTC
2021-09-11,55353657422.49477,853423500160.2244,BTC
2021-09-12,48187149198.22222,858416002994.9508,BTC
2021-09-13,65135996771.55556,842638247793.9503,BTC
2021-09-14,77498384326.91289,866007100849.4642,BTC
2021-09-15,68721306040.88889,894934521116.1719,BTC
2021-09-16,59031345166.22222,901061187442.5304,BTC
2021-09-17,53341337585.77778,895175270898.0076,BTC
2021-09-18,52242868759.19164,907532428987.4512,BTC
2021-09-19,51351781646.22222,898130000198.3296,BTC
2021-09-20,72526282808.88889,840040904099.3094,BTC
2021-09-21,85540318435.55556,798979735863.0315,BTC
2021-09-22,101514436494.22224,800930040691.0375,BTC
2021-09-23,67141167914.66666,829450862936.5131,BTC
2021-09-24,68753344062.43903,811470261987.5878,BTC
2021-09-25,66894799872.0,801353904599.7079,BTC
2021-09-26,46581943142.18026,804930001509.4299,BTC
2021-09-27,51031440797.95744,819023980137.4597,BTC
2021-09-28,51750097181.0696,789471244170.2424,BTC
2021-09-29,50405842857.76842,787462238462.2686,BTC
2021-09-30,54175087118.22222,814537665339.7875,BTC
2021-10-01,63060539363.55556,866976038908.8212,BTC
2021-10-02,60614023324.44444,900563548592.7812,BTC
2021-10-03,47566767232.0,903971729927.2576,BTC
2021-10-04,60738746936.888885,906668798743.1595,BTC
2021-10-05,68596958151.11112,942701045366.051,BTC
2021-10-06,77199761550.22223,996348281000.7874,BTC
2021-10-07,88802412237.1568,1023645531853.3004,BTC
2021-10-08,83169587982.22223,1025574001390.9802,BTC
2021-10-09,77278436707.55556,1030962211132.8712,BTC
2021-10-10,85188122481.77777,1038986399008.8298,BTC
2021-10-11,101108074300.60776,1067886941557.1184,BTC
2021-10-12,106240113166.62856,1066872557318.1188,BTC
2021-10-13,87099681979.49295,1056253205676.8024,BTC
2021-10-14,74616135622.106,1085970068063.6174,BTC
2021-10-15,86118647815.1359,1128342374834.0957,BTC
2021-10-16,120671026625.1228,1154753101204.413,BTC
2021-10-17,99027803955.2,1146551557538.9685,BTC
2021-10-18,98838596113.9021,1164673652771.048,BTC
2021-10-19,85006746873.66785,1182180787104.1194,BTC
2021-10-20,97986327751.11111,1224181952163.0308,BTC
2021-10-21,114587804017.77776,1212679643295.3584,BTC
2021-10-22,105551377578.66669,1172124092074.4678,BTC
2021-10-23,99046595242.66669,1151640556060.208,BTC
2021-10-24,78674725788.44444,1144507013385.8325,BTC
2021-10-25,124336882773.33331,1180344974286.8982,BTC
2021-10-26,85019446769.77777,1174884097102.4255,BTC
2021-10-27,84438787370.66667,1121518780792.2908,BTC
2021-10-28,99674333809.77776,1135296673708.2756,BTC
2021-10-29,86787949710.22223,1160996948405.6438,BTC
2021-10-30,82731468344.88889,1161725647399.2468,BTC
2021-10-31,74910356821.33333,1151926735422.165,BTC
2021-11-01,76192515527.11111,1155221485093.0742,BTC
2021-11-02,74053887693.1568,1178743364765.8,BTC
2021-11-03,78078281728.0,1184712183020.6982,BTC
2021-11-04,91063906304.0,1165914279822.193,BTC
2021-11-05,78060530858.66667,1159811159095.9463,BTC
2021-11-06,67753831523.55556,1149465104139.7131,BTC
2021-11-07,51662948792.888885,1171208655889.8818,BTC
2021-11-08,74247256679.83217,1240714967085.5518,BTC
2021-11-09,87830965772.48781,1273517674317.1992,BTC
2021-11-10,82515809848.88889,1261663607351.0745,BTC
2021-11-11,100838867968.0,1224666570146.1018,BTC
2021-11-12,71878085660.44444,1210870198644.8486,BTC
2021-11-13,65339468068.57143,1208320622447.2634,BTC
2021-11-14,59249840056.64111,1216469725526.5378,BTC
2021-11-15,92914188431.21678,1228575749681.0222,BTC
2021-11-16,103183520369.77776,1147284421893.6094,BTC
2021-11-17,96569006904.88889,1129909400493.669,BTC
2021-11-18,86652421148.44444,1113747141785.6326,BTC
2021-11-19,98574108785.77776,1079380838316.2904,BTC
2021-11-20,61671238556.44444,1107213020711.4424,BTC
2021-11-21,54396801621.333336,1116084489219.4612,BTC
2021-11-22,64891116995.13287,1082425278046.925,BTC
2021-11-23,80273621447.11111,1074357246909.3882,BTC
2021-11-24,92075052088.88889,1071282953938.9489,BTC
2021-11-25,85144802119.11111,1099471586191.521,BTC
2021-11-26,90868399886.22224,1051040419402.7274,BTC
2021-11-27,85681165966.22223,1031832646506.476,BTC
2021-11-28,72397988451.55556,1030718873999.6996,BTC
2021-11-29,104328491548.44444,1086833411519.1976,BTC
2021-11-30,111719410744.88889,1082408766734.0312,BTC
2021-12-01,127630261276.44444,1083292316966.7588,BTC
2021-12-02,133521653731.55556,1070203438582.3296,BTC
2021-12-03,114935573504.0,1054805699201.326,BTC
2021-12-04,166195006606.22223,925178880076.1425,BTC
2021-12-05,136894367744.0,926804760642.7876,BTC
2021-12-06,165375344014.22223,921705766952.583,BTC
2021-12-07,150922018929.77777,962760996130.9596,BTC
2021-12-08,128105784092.44444,949930410100.5088,BTC
2021-12-09,135905608860.44444,926809191291.6757,BTC
2021-12-10,98359015374.04878,911452189464.6232,BTC
2021-12-11,63290674631.11112,915574764208.5878,BTC
2021-12-12,46747982705.77778,936560918368.492,BTC
2021-12-13,54139662683.36396,911084204454.5166,BTC
2021-12-14,67494313141.96516,891798583849.6898,BTC
2021-12-15,61369380949.333336,909423386548.5457,BTC
2021-12-16,70100915925.33333,918209245783.986,BTC
2021-12-17,57135221176.888885,889687060026.4575,BTC
2021-12-18,58797940995.60564,881039954959.2925,BTC
2021-12-19,44667184937.17483,891953778428.7651,BTC
2021-12-20,51058403683.55556,877638144421.869,BTC
2021-12-21,62230469987.55556,915084553732.1667,BTC
2021-12-22,52735526286.22222,925874599957.123,BTC
2021-12-23,48359492622.22222,927934023644.0156,BTC
2021-12-24,54528629745.77778,964931428923.9965,BTC
2021-12-25,42058927196.44444,961121295103.3876,BTC
2021-12-26,42671826325.333336,948264959665.5714,BTC
2021-12-27,46958435299.55556,965586558289.3127,BTC
2021-12-28,59398212508.44444,924133638276.1862,BTC
2021-12-29,88269733930.66667,899887200649.7673,BTC
2021-12-30,122924810126.22224,890774200999.6896,BTC
2021-12-31,78100267491.55556,894565347308.2029,BTC
2022-01-01,99413619768.88889,891181081068.5044,BTC
2022-01-02,74535852088.88889,893627342141.7856,BTC
2022-01-03,115996952163.55556,885723263175.9742,BTC
2022-01-04,74674146005.33333,878429374359.3759,BTC
2022-01-05,109144957240.88889,868515207994.2651,BTC
2022-01-06,111270290375.11111,815464759259.0834,BTC
2022-01-07,88215244174.22223,794822609637.6288,BTC
2022-01-08,85660416753.77777,789225148271.778,BTC
2022-01-09,70389962012.44444,792884797916.2301,BTC
2022-01-10,95449311303.11111,787404507138.4486,BTC
2022-01-11,74616303444.73868,798516202518.9921,BTC
2022-01-12,54479088241.77778,817199869441.5336,BTC
2022-01-13,50948501191.11112,821822974369.9554,BTC
2022-01-14,62549530396.44444,808978928444.1011,BTC
2022-01-15,62347797020.44444,816280344976.7772,BTC
2022-01-16,56378730624.0,815612565453.0259,BTC
2022-01-17,69711029248.0,805222595768.9954,BTC
2022-01-18,53607842417.77778,793765659206.7686,BTC
2022-01-19,53128314580.29269,793440774216.9891,BTC
2022-01-20,49528825059.55556,799069350717.9862,BTC
2022-01-21,86773141888.0,732232020498.2672,BTC
2022-01-22,105799073362.34966,672308016424.7322,BTC
2022-01-23,81586496355.55556,670661229998.9396,BTC
2022-01-24,75077380195.55556,664425424142.2739,BTC
2022-01-25,91347141963.81882,691210079787.7334,BTC
2022-01-26,63422975943.11112,709933063606.199,BTC
2022-01-27,72166742215.11111,688422851103.9241,BTC
2022-01-28,57734635207.11112,701591357896.459,BTC
2022-01-29,43358998030.22222,716194744589.0009,BTC
2022-01-30,34793417166.22222,718755992118.6948,BTC
2022-01-31,55549798961.77778,711351011645.0919,BTC
2022-02-01,56064105713.77778,730374447011.6777,BTC
2022-02-02,53890737621.333336,720655977540.7661,BTC
2022-02-03,48461561216.0,697161963180.9698,BTC
2022-02-04,55437962574.22222,732289923801.3286,BTC
2022-02-05,78108918926.22223,786562949420.7373,BTC
2022-02-06,47310906872.888885,788074594407.9976,BTC
2022-02-07,55562600874.66666,816605884545.2775,BTC
2022-02-08,73991938261.33333,830883774189.3281,BTC
2022-02-09,68034018631.11112,832281102950.0829,BTC
2022-02-10,65554357845.333336,839930914682.1022,BTC
2022-02-11,86770612437.33333,818182947265.1716,BTC
2022-02-12,65888611477.333336,802248285937.4138,BTC
2022-02-13,39865657948.44444,802407091556.1803,BTC
2022-02-14,47232394516.65965,800465237037.5719,BTC
2022-02-15,58821263488.0,831732771858.3408,BTC
2022-02-16,51244306560.44599,833896616078.0549,BTC
2022-02-17,59257593216.0,808358041670.2672,BTC
2022-02-18,67854684188.54356,765918052415.2015,BTC
2022-02-19,50941849784.888885,759529015275.4282,BTC
2022-02-20,39952153991.11112,734771306231.1194,BTC
2022-02-21,57203595477.333336,729866202965.1157,BTC
2022-02-22,81464065635.55556,709288617552.528,BTC
2022-02-23,108954655658.66669,724585419657.5099,BTC
2022-02-24,130682462236.44444,685030805141.1086,BTC
2022-02-25,85942038343.11111,736163298230.9417,BTC
2022-02-26,53525292771.55556,743680328774.1951,BTC
2022-02-27,46101678641.77778,734004325756.4647,BTC
2022-02-28,68880211740.44444,747149243496.1586,BTC
2022-03-01,92935896888.88889,827710306554.2479,BTC
2022-03-02,77745565525.33333,835633793463.6266,BTC
2022-03-03,66512987510.63415,818020318280.7225,BTC
2022-03-04,73188777466.61052,776819353264.1931,BTC
2022-03-05,59407483445.21864,742730898448.6298,BTC
2022-03-06,40023234666.66666,740361513818.548,BTC
2022-03-07,61781654513.77778,725961264635.0005,BTC
2022-03-08,87695148501.33333,733186143516.7676,BTC
2022-03-09,81739633848.88889,788164037667.2638,BTC
2022-03-10,117700388864.0,751963347858.4833,BTC
2022-03-11,73106728689.77777,739416933555.1954,BTC
2022-03-12,56650400298.66666,742192664746.4995,BTC
2022-03-13,33924499228.444443,738309972282.5961,BTC
2022-03-14,47001002609.77778,735083105284.8849,BTC
2022-03-15,54149954759.11112,740438348991.7085,BTC
2022-03-16,74235084060.44444,763561055615.3599,BTC
2022-03-17,68916952832.0,776343262406.2043,BTC
2022-03-18,53167419719.11112,777374367214.8342,BTC
2022-03-19,47396630065.77778,794482952303.178,BTC
2022-03-20,39440414008.888885,790398950958.88,BTC
2022-03-21,48679170659.55556,780302969090.3701,BTC
2022-03-22,66069747399.11112,805991263113.6401,BTC
2022-03-23,55434469875.51219,802216470987.2006,BTC
2022-03-24,58305154460.44444,822842858825.653,BTC
2022-03-25,64975617208.888885,840819908970.9635,BTC
2022-03-26,52033351153.77778,843029009115.295,BTC
2022-03-27,38989618744.888885,853605708449.2284,BTC
2022-03-28,72557284890.75958,898470120345.8848,BTC
2022-03-29,64970232760.888885,903107803449.714,BTC
2022-03-30,60347299811.55556,897335595157.7908,BTC
2022-03-31,64306786075.651566,886483715248.6073,BTC
2022-04-01,82428634329.64459,864912314319.1517,BTC
2022-04-02,68534723185.77778,882428839235.8777,BTC
2022-04-03,53182050972.44444,880120047929.8496,BTC
2022-04-04,75797947520.0,874912902658.6442,BTC
2022-04-05,107956835470.22224,880592114003.3939,BTC
2022-04-06,82230669554.62021,847920145405.8884,BTC
2022-04-07,75865888668.44444,825828787135.29,BTC
2022-04-08,66062123279.163765,822794031898.6425,BTC
2022-04-09,73792248078.22223,806884426772.8923,BTC
2022-04-10,43043982570.66666,812480645848.4877,BTC
2022-04-11,80332825508.89679,784059447109.9282,BTC
2022-04-12,80791296855.49367,759455472598.4504,BTC
2022-04-13,73354177156.47552,769181253554.6332,BTC
2022-04-14,111088440361.26009,773019068518.5208,BTC
2022-04-15,62222356110.22222,764750253259.7134,BTC
2022-04-16,35562888234.666664,767846795179.5785,BTC
2022-04-17,31897051043.55556,766257664501.561,BTC
2022-04-18,60921696974.22222,754101790795.4287,BTC
2022-04-19,70678190372.57143,780493478213.8535,BTC
2022-04-20,69240966368.78049,788247505332.2672,BTC
2022-04-21,73691646478.22223,792867627807.1145,BTC
2022-04-22,81778114660.25175,763437909024.0104,BTC
2022-04-23,61949621809.77778,754477694660.1115,BTC
2022-04-24,39181600746.66666,753730386333.313,BTC
2022-04-25,58683004977.95122,746129993085.5939,BTC
2022-04-26,67555517226.66666,754629577383.1082,BTC
2022-04-27,73618715406.22223,738288778490.7262,BTC
2022-04-28,65834105863.16084,753560180406.2151,BTC
2022-04-29,67804116465.77778,743673916875.6494,BTC
2022-04-30,56363985095.11112,732444173875.6274,BTC
2022-05-01,49695227037.82079,723843145851.6198,BTC
2022-05-02,65011354367.01158,736164254475.7926,BTC
2022-05-03,64576497095.11112,728004459988.9993,BTC
2022-05-04,57656679965.25714,738713445755.2025,BTC
2022-05-05,71671425773.2683,731324627995.9501,BTC
2022-05-06,84644729016.88889,688126748876.6162,BTC
2022-05-07,52179098249.36585,682599940832.8097,BTC
2022-05-08,59930329173.333336,657631808942.3683,BTC
2022-05-09,77739876770.25352,621850069688.9314,BTC
2022-05-10,127314423495.11111,596373223036.4463,BTC
2022-05-11,103426550994.50871,582283878616.3818,BTC
2022-05-12,137849705984.0,543919496621.11694,BTC
2022-05-13,143425804515.55554,574594869134.2246,BTC
2022-05-14,66074598286.22222,559872002421.0912,BTC
2022-05-15,45280980437.333336,573617058982.2653,BTC
2022-05-16,55757204906.66666,570951550317.4952,BTC
2022-05-17,54496429838.22222,576731773060.6437,BTC
2022-05-18,66819677365.96516,563937579946.5153,BTC
2022-05-19,77876670965.25874,562865558972.1808,BTC
2022-05-20,64020598172.44444,567830871551.01,BTC
2022-05-21,48647341319.11112,558928566961.9489,BTC
2022-05-22,34792840362.666664,567574103618.3665,BTC
2022-05-23,49091907997.88153,573306612491.278,BTC
2022-05-24,61173457223.11112,558378843638.2286,BTC
2022-05-25,59054062151.11112,566957692688.2798,BTC
2022-05-26,67488629632.0,561112897767.9299,BTC
2022-05-27,79709591395.55556,550545723746.2874,BTC
2022-05-28,52117457770.66666,550403459998.9204,BTC
2022-05-29,29084438122.666668,555225725632.1536,BTC
2022-05-30,50971087599.88812,583248423788.6276,BTC
2022-05-31,70227787192.88889,604248798473.6744,BTC
2022-06-01,64099978301.0807,592142241617.2382,BTC
2022-06-02,72164759239.11111,572595501230.2693,BTC
2022-06-03,53726854599.11112,571530787432.2441,BTC
2022-06-04,39962044160.0,566064779259.4678,BTC
2022-06-05,28084240917.33333,568276877179.0026,BTC
2022-06-06,49275600327.11112,595661299287.2072,BTC
2022-06-07,68097897088.0,572155772444.8042,BTC
2022-06-08,75542208295.66197,580845333537.8842,BTC
2022-06-09,48748364379.621056,576733008890.2872,BTC
2022-06-10,52091153521.77778,565428800703.8185,BTC
2022-06-11,53289670456.888885,550475615516.2511,BTC
2022-06-12,60305080590.22222,527069614633.2744,BTC
2022-06-13,105249305349.37064,462314682932.5896,BTC
2022-06-14,123594977869.24911,423267130396.7601,BTC
2022-06-15,90580280561.77776,407624997348.3882,BTC
2022-06-16,92380926151.80489,409049560826.44006,BTC
2022-06-17,67973860679.11112,394848790059.14685,BTC
2022-06-18,61457061780.96167,369023241511.3683,BTC
2022-06-19,82744323328.0,368085789556.554,BTC
2022-06-20,63496474254.22222,387527639821.4053,BTC
2022-06-21,56244118427.461815,400486104262.8156,BTC
2022-06-22,52507160192.0,387629559078.7856,BTC
2022-06-23,50275136312.888885,391754411545.6918,BTC
2022-06-24,49938802076.44444,402565105296.2989,BTC
2022-06-25,45185609102.22222,405779943182.65765,BTC
2022-06-26,36017590144.0,407726053064.8783,BTC
2022-06-27,39899888824.888885,401731178345.5015,BTC
2022-06-28,42703964992.0,395180734750.90894,BTC
2022-06-29,45608149548.5993,384572998161.4384,BTC
2022-06-30,46778511125.333336,369357539206.57983,BTC
2022-07-01,63618849237.333336,373099100824.934,BTC
2022-07-02,39790523569.77778,367230819438.1408,BTC
2022-07-03,29227636337.77778,365991968153.1942,BTC
2022-07-04,33124206627.55556,372653433607.4901,BTC
2022-07-05,47991911817.84615,381901509024.6669,BTC
2022-07-06,52267397111.46264,385421461532.8397,BTC
2022-07-07,44030315825.77778,396814663327.1553,BTC
2022-07-08,70338781754.87108,415489591997.28784,BTC
2022-07-09,83660958023.11111,412806037389.1603,BTC
2022-07-10,54982980252.44444,403608460617.6354,BTC
2022-07-11,49043628074.66666,391019023393.65216,BTC
2022-07-12,48327162040.888885,377450556442.84753,BTC
2022-07-13,55545072384.0,374601942548.6022,BTC
2022-07-14,67129015438.22222,385428719518.8273,BTC
2022-07-15,70225059640.19513,396977697387.6409,BTC
2022-07-16,67204086400.0,398560864419.2178,BTC
2022-07-17,63000171477.333336,405280805586.6238,BTC
2022-07-18,75819726179.55556,416830549514.3218,BTC
2022-07-19,104199588124.44444,430166512641.932,BTC
2022-07-20,93750028123.87456,450053895443.8011,BTC
2022-07-21,91477466453.33331,438036787268.61707,BTC
2022-07-22,86243476340.85017,441950488414.3236,BTC
2022-07-23,66410503533.2028,429970549238.5302,BTC
2022-07-24,64037183873.33798,432554845044.9377,BTC
2022-07-25,63096376192.0,419308316689.9288,BTC
2022-07-26,80699937495.86063,401724637843.7146,BTC
2022-07-27,74499287061.40767,413620711790.04,BTC
2022-07-28,95390300728.88889,445314132645.69946,BTC
2022-07-29,82637280583.11111,456242554881.8672,BTC
2022-07-30,78457212017.77777,459086809086.1007,BTC
2022-07-31,70552922680.88889,453330489667.0117,BTC
2022-08-01,63362851484.44444,443686399923.6805,BTC
2022-08-02,64458226289.77778,438874273552.16943,BTC
2022-08-03,61731132919.08014,442850015786.80255,BTC
2022-08-04,63618554424.888885,436671458582.9739,BTC
2022-08-05,129511878926.22224,440925915648.11,BTC
2022-08-06,46671867100.44444,443172289378.6202,BTC
2022-08-07,37227900821.333336,441070611370.9226,BTC
2022-08-08,61125921052.44444,454755111561.97614,BTC
2022-08-09,70921624871.11111,448026726997.483,BTC
2022-08-10,75259928007.11111,447407095340.5513,BTC
2022-08-11,86265117553.77777,465824711793.6511,BTC
2022-08-12,74588843079.11111,458429489535.7914,BTC
2022-08-13,55096228622.22222,468930049868.2903,BTC
2022-08-14,45036090766.22222,468505617974.2065,BTC
2022-08-15,59267124807.11112,463905635630.0228,BTC
2022-08-16,59133679900.44444,458345123480.8346,BTC
2022-08-17,55592942003.2892,453256684699.5942,BTC
2022-08-18,50975738595.55556,447830687692.1133,BTC
2022-08-19,56799885624.888885,417759707938.0236,BTC
2022-08-20,61145030798.71777,404934592425.8903,BTC
2022-08-21,42209985479.11112,408762717345.30273,BTC
2022-08-22,48612705848.888885,406816213314.1128,BTC
2022-08-23,56455916259.55556,409246011088.1815,BTC
2022-08-24,50558561664.0,410769202810.8792,BTC
2022-08-25,50399097415.11112,413233152001.3557,BTC
2022-08-26,54504579114.66666,404941903812.07947,BTC
2022-08-27,59715633080.888885,384932413807.47296,BTC
2022-08-28,41580848931.55556,382562471282.7958,BTC
2022-08-29,50011859821.71429,382224120625.5954,BTC
2022-08-30,59130067821.71429,385411494436.5063,BTC
2022-08-31,68910236344.88889,386652241579.5222,BTC
2022-09-01,59976236430.22222,382219556944.8095,BTC
2022-09-02,53777627899.54007,384504946573.6701,BTC
2022-09-03,46422244778.66666,379758022134.11896,BTC
2022-09-04,30188903488.0,379030074894.12897,BTC
2022-09-05,35287255189.333336,378844293108.78656,BTC
2022-09-06,48719532558.22222,375267536735.2708,BTC
2022-09-07,56371120128.0,361859331726.1365,BTC
2022-09-08,49633780892.44444,368644994965.328,BTC
2022-09-09,60209335509.333336,396784798543.4815,BTC
2022-09-10,62426090339.55556,409414147728.23645,BTC
2022-09-11,51346227840.0,413658530577.9497,BTC
2022-09-12,69203768618.66667,423653315759.19147,BTC
2022-09-13,81152505173.33333,412380903690.47406,BTC
2022-09-14,84479598023.11111,387241698025.5125,BTC
2022-09-15,75639756188.44444,382778123467.03,BTC
2022-09-16,66830132536.888885,377413510866.0545,BTC
2022-09-17,57758805461.333336,382058836181.7728,BTC
2022-09-18,47383656476.44444,380422504433.0691,BTC
2022-09-19,79169374904.88889,364027259526.0501,BTC
2022-09-20,77663890642.50871,367436797852.7897,BTC
2022-09-21,73457138531.55556,364096452308.9282,BTC
2022-09-22,99240692195.55556,363556233837.2927,BTC
2022-09-23,77987818268.44444,365154077232.5368,BTC
2022-09-24,70758854556.44444,365483878913.8151,BTC
2022-09-25,44811745464.888885,363657781154.9876,BTC
2022-09-26,67509007649.00349,364325052317.865,BTC
2022-09-27,98288909824.0,378214069987.1188,BTC
2022-09-28,109016957213.43556,366474053295.3876,BTC
2022-09-29,93504140231.11111,371680212221.6552,BTC
2022-09-30,83393624974.22223,374198583961.64215,BTC
2022-10-01,68653690678.79298,370380976869.9708,BTC
2022-10-02,38546956252.44444,368503905388.90497,BTC
2022-10-03,57075608007.11112,370126361156.9657,BTC
2022-10-04,68130612935.11112,382009598457.9857,BTC
2022-10-05,69289916686.22223,385619968282.44727,BTC
2022-10-06,73072720042.66667,386125302356.6657,BTC
2022-10-07,60960544332.7108,378822333516.15326,BTC
2022-10-08,47210778231.52613,373494069529.9605,BTC
2022-10-09,32508420906.666668,372595217766.47504,BTC
2022-10-10,43632528537.4216,370405445216.0032,BTC
2022-10-11,58945067207.11112,365469491546.38354,BTC
2022-10-12,57228996065.67247,366398495488.1397,BTC
2022-10-13,66306380332.5993,364703127203.40576,BTC
2022-10-14,94607306808.88889,374023157206.5154,BTC
2022-10-15,55450156103.11112,366826934382.2466,BTC
2022-10-16,31434982424.97561,367281364584.8533,BTC
2022-10-17,48744779299.55556,371733239025.5138,BTC
2022-10-18,62745223680.0,373218777171.6507,BTC
2022-10-19,61076924387.55556,368227529158.4145,BTC
2022-10-20,50448821589.333336,366446781146.0466,BTC
2022-10-21,56719066040.888885,365349689963.558,BTC
2022-10-22,51155992135.11112,367465072645.9877,BTC
2022-10-23,29334480681.923344,369183644189.07056,BTC
2022-10-24,57568925283.55556,370900489444.81616,BTC
2022-10-25,62423042787.55556,375485658697.5232,BTC
2022-10-26,111641919374.22224,393580944072.768,BTC
2022-10-27,97985674211.55556,395221750804.9847,BTC
2022-10-28,86808559758.22223,390706428379.93945,BTC
2022-10-29,78150625137.77777,398209829528.50415,BTC
2022-10-30,64733978709.333336,397080010238.2528,BTC
2022-10-31,63533875356.44444,393050043238.5031,BTC
2022-11-01,75086343466.66667,392980109848.0399,BTC
2022-11-02,69104918001.77777,391180706308.4784,BTC
2022-11-03,89252131697.77777,388201104277.5447,BTC
2022-11-04,86139251797.33333,396750156851.1303,BTC
2022-11-05,93930901873.77776,408857490033.202,BTC
2022-11-06,54828288042.66666,406626646751.1679,BTC
2022-11-07,75255069696.0,398070575313.9509,BTC
2022-11-08,116085599715.55556,374846106438.49927,BTC
2022-11-09,164641074119.1111,335837205845.98627,BTC
2022-11-10,154013330318.22223,325301411702.0083,BTC
2022-11-11,108607980856.88889,328039991720.39703,BTC
2022-11-12,68135292657.77778,322974047734.48645,BTC
2022-11-13,39952276053.333336,319120153090.6926,BTC
2022-11-14,64554331975.11112,315536886023.03705,BTC
2022-11-15,68872354801.77777,322602754990.9194,BTC
2022-11-16,57818172615.11112,320803225984.0532,BTC
2022-11-17,51656804096.0,319058775211.65137,BTC
2022-11-18,47289260010.59233,321561473484.1119,BTC
2022-11-19,33337255479.30313,319762448550.92664,BTC
2022-11-20,28445975203.55556,318714896749.2495,BTC
2022-11-21,50201276579.55556,308166351834.29913,BTC
2022-11-22,58615626723.55556,306392350546.7838,BTC
2022-11-23,54191750385.77778,316451686349.8898,BTC
2022-11-24,51316136348.44444,318979069699.44324,BTC
2022-11-25,40539647985.77778,316859810140.8318,BTC
2022-11-26,39602744661.333336,318241327421.49585,BTC
2022-11-27,35423221802.81533,317875547190.54175,BTC
2022-11-28,44930760967.11112,311557026058.74457,BTC
2022-11-29,52776387683.55556,315419507134.79785,BTC
2022-11-30,44743059370.66666,324786816323.8256,BTC
2022-12-01,38788974492.44444,327771074759.1348,BTC
2022-12-02,33498051230.77352,325967434091.6198,BTC
2022-12-03,28422679969.44948,326144864089.2584,BTC
2022-12-04,25946687018.666668,326979103201.65906,BTC
2022-12-05,33310234567.11111,329965811699.66473,BTC
2022-12-06,33312994595.55556,326626901868.3153,BTC
2022-12-07,33628606812.444443,324422344915.8258,BTC
2022-12-08,31326142820.794422,325363729467.9203,BTC
2022-12-09,34491913201.77778,330278993230.93866,BTC
2022-12-10,25743383676.444443,329719372087.4576,BTC
2022-12-11,19589911018.666668,329675056005.3344,BTC
2022-12-12,27210991608.88889,326657443273.10474,BTC
2022-12-13,41107035768.888885,335677125245.7431,BTC
2022-12-14,53775197070.22222,343458912279.5559,BTC
2022-12-15,56261667200.0,337849259128.5813,BTC
2022-12-16,47661468458.66666,328532141010.85126,BTC
2022-12-17,46630829169.77778,320862704602.3825,BTC
2022-12-18,25538438677.33333,321547718539.3389,BTC
2022-12-19,29555712497.77778,320479941309.2338,BTC
2022-12-20,50421339946.66666,322615905375.6514,BTC
2022-12-21,42938911495.11112,323370704324.2319,BTC
2022-12-22,33312386965.33333,322422836811.5665,BTC
2022-12-23,35636481443.55556,323385347331.6032,BTC
2022-12-24,20626954275.55556,323406562648.0166,BTC
2022-12-25,21982382836.404182,323158776557.9099,BTC
2022-12-26,26543512369.77778,323775353259.3779,BTC
2022-12-27,31444051214.22222,322923072279.5686,BTC
2022-12-28,38602978211.55556,319713634177.7244,BTC
2022-12-29,41785365276.44444,318829546785.7664,BTC
2022-12-30,36451566840.888885,318010953973.4716,BTC
2022-12-31,34065336177.28223,318390737642.239,BTC
2023-01-01,23508784398.22222,318166900098.1308,BTC
2023-01-02,24859666801.77778,320705961719.3731,BTC
2023-01-03,29648327502.22222,320717370492.6464,BTC
2023-01-04,39384163470.22222,323386238092.0662,BTC
2023-01-05,38960056725.333336,323447365297.4649,BTC
2023-01-06,34958072839.111115,323401240878.4581,BTC
2023-01-07,34306384469.33333,325462473921.016,BTC
2023-01-08,21776089962.666668,325634745856.4443,BTC
2023-01-09,40370843456.0,331229579389.19604,BTC
2023-01-10,45095406947.55556,332210727772.8568,BTC
2023-01-11,43812401706.66666,335425060457.1886,BTC
2023-01-12,72766611569.77777,352447180923.3856,BTC
2023-01-13,81808386801.77777,366524446229.49945,BTC
2023-01-14,105421992305.77776,400016119807.2153,BTC
2023-01-15,63212388593.77778,399290962980.5872,BTC
