Start,End,Open,High,Low,Close,Volume,Market Cap
2018-03-23,2018-03-24,0.243212,0.243212,0.223675615,0.234226165,39234446.87300767,4280648030.731876
2018-03-24,2018-03-25,0.237400081,0.24534418,0.233690387,0.236009574,30990927.528702933,4448888577.303894
2018-03-25,2018-03-26,0.233068467,0.243685293,0.230840191,0.2400718,25744495.09426812,4372712987.901951
2018-03-26,2018-03-27,0.239512973,0.245858947,0.216330255,0.227747765,28961574.12706736,4259752284.8394136
2018-03-27,2018-03-28,0.227604996,0.228939901,0.204019156,0.215404664,28983572.62419889,4064599400.557011
2018-03-28,2018-03-29,0.215038902,0.225014379,0.214252238,0.21845173,21764270.67793412,4080432636.780258
2018-03-29,2018-03-30,0.218732649,0.221435241,0.187998351,0.19128067,23591717.15904073,3762065550.315345
2018-03-30,2018-03-31,0.190655632,0.198634848,0.174420644,0.18790322,29696017.217361905,3457006988.461211
2018-03-31,2018-04-01,0.187720252,0.219652674,0.187720252,0.205463863,39288522.933062695,3816859872.199975
2018-04-01,2018-04-02,0.205551064,0.21215253,0.189787225,0.205733763,39113093.35127771,3798664883.027165
2018-04-02,2018-04-03,0.206265025,0.233032932,0.203918522,0.224270032,32881955.593174294,4029174242.1750846
2018-04-03,2018-04-04,0.224029236,0.23827981,0.224029236,0.234299156,57273375.49568612,4316016516.249841
2018-04-04,2018-04-05,0.233804226,0.23480289,0.201498925,0.202722634,41423957.48555833,4031402475.766113
2018-04-05,2018-04-06,0.203048968,0.207816516,0.192297919,0.196662628,34853713.86566175,3756490085.4931593
2018-04-06,2018-04-07,0.196562298,0.199062639,0.190011434,0.192928262,24684286.76543397,3624698119.546135
2018-04-07,2018-04-08,0.19254484,0.206036425,0.19254484,0.201347501,21578138.167195007,3760665132.0945177
2018-04-08,2018-04-09,0.201162229,0.207068679,0.200571399,0.205810025,15937722.72289784,3778548250.2770624
2018-04-09,2018-04-10,0.206232464,0.212479965,0.192279223,0.1962442,20372787.59973518,3761343178.577434
2018-04-10,2018-04-11,0.196570185,0.201471052,0.196158119,0.199176395,22613273.56301701,3702263516.524991
2018-04-11,2018-04-12,0.199110769,0.212772829,0.198840531,0.212772829,19597662.558168005,3746963753.144692
2018-04-12,2018-04-13,0.211508539,0.242602999,0.206807691,0.242172933,50342883.85388465,4059051759.512664
2018-04-13,2018-04-14,0.24251095,0.268733626,0.231811257,0.245979627,62915340.37401226,4565108115.775722
2018-04-14,2018-04-15,0.245470333,0.25932248,0.241820481,0.251057102,51431301.958146006,4647078609.2010765
2018-04-15,2018-04-16,0.251246756,0.300312573,0.251246756,0.292613738,49403276.15258277,5150298235.789197
2018-04-16,2018-04-17,0.29303883,0.30349495,0.271661707,0.284173417,63871626.38981509,5206434016.872749
2018-04-17,2018-04-18,0.284495824,0.319023332,0.279815258,0.300400342,50240706.31738287,5518535894.754296
2018-04-18,2018-04-19,0.300654775,0.354177614,0.300532922,0.353492025,80815388.88215096,6068462715.848782
2018-04-19,2018-04-20,0.35171897,0.377375533,0.34727436,0.365412583,113849763.29711832,6776795324.82883
2018-04-20,2018-04-21,0.365086773,0.397216024,0.354320779,0.390759703,80779626.25105827,6965198509.711574
2018-04-21,2018-04-22,0.390559096,0.398108738,0.347983066,0.371811567,76681105.65820025,6961333718.505934
2018-04-22,2018-04-23,0.372355891,0.381771482,0.362635049,0.364110286,41970663.54565618,6958891330.467909
2018-04-23,2018-04-24,0.364647287,0.374914636,0.36402269,0.371048728,36299382.94371751,6906345867.963847
2018-04-24,2018-04-25,0.37132175,0.407737416,0.37102211,0.397902367,46744739.53497292,7288666285.340966
2018-04-25,2018-04-26,0.394995099,0.395644738,0.327128662,0.336926405,75035235.8614974,6621558750.061458
2018-04-26,2018-04-27,0.336797176,0.386854509,0.330106818,0.386602923,83934633.66142215,6933424501.290014
2018-04-27,2018-04-28,0.386629495,0.424193383,0.382707062,0.388163983,117504804.33738096,7593977461.975879
2018-04-28,2018-04-29,0.387721557,0.435132893,0.385565934,0.428443603,71499526.2575235,7802958059.576691
2018-04-29,2018-04-30,0.428399328,0.463428731,0.420546307,0.457170677,97848874.73062922,8300218255.528533
2018-04-30,2018-05-01,0.457354282,0.459981728,0.412839203,0.422202438,61828643.92222253,8081686586.4817
2018-05-01,2018-05-02,0.422946789,0.448537827,0.391218742,0.438036111,71681188.2340501,7908143400.108139
2018-05-02,2018-05-03,0.437912954,0.444453928,0.431611546,0.438865111,62154098.9164285,8160102264.695297
2018-05-03,2018-05-04,0.438854211,0.441756511,0.427328283,0.43664717,42005851.51301874,8085049327.780828
2018-05-04,2018-05-05,0.435687994,0.439002916,0.420466917,0.428785685,42097386.78101812,8088285294.541374
2018-05-05,2018-05-06,0.428243525,0.436060853,0.426418191,0.429905086,27706250.23022258,8061327756.14363
2018-05-06,2018-05-07,0.430797249,0.432723503,0.403372728,0.410343013,25911718.26007127,7699686103.036015
2018-05-07,2018-05-08,0.410344312,0.412220879,0.37810201,0.394585751,23911675.87575362,7344185759.044087
2018-05-08,2018-05-09,0.395103686,0.409661929,0.374596695,0.382607425,30914177.89111245,7267014284.376299
2018-05-09,2018-05-10,0.381926811,0.385245916,0.358712207,0.37356665,30027086.94531808,7004921705.480298
2018-05-10,2018-05-11,0.372844691,0.383222833,0.347131661,0.347131661,22718788.983375754,6951054555.231721
2018-05-11,2018-05-12,0.346588342,0.348826711,0.295749388,0.31128361,38720130.66655819,6115955538.305085
2018-05-12,2018-05-13,0.311164543,0.360273101,0.299884751,0.356934289,48639319.247977406,6207170828.576027
2018-05-13,2018-05-14,0.356704904,0.376489611,0.353828898,0.369083619,56347267.40692052,6821086713.670743
2018-05-14,2018-05-15,0.369396323,0.384307234,0.343863782,0.370185956,38520035.75480919,6847723294.494562
2018-05-15,2018-05-16,0.369711701,0.374195388,0.345994136,0.345994136,36704441.4350873,6747735733.707349
2018-05-16,2018-05-17,0.343161634,0.344344055,0.321601574,0.332439371,34548978.82710842,6155503957.537332
2018-05-17,2018-05-18,0.333433882,0.340829999,0.307819731,0.309589175,23174581.683871664,6163897109.454194
2018-05-18,2018-05-19,0.310195119,0.318466878,0.303035707,0.317463064,23019473.09909263,5836243709.505417
2018-05-19,2018-05-20,0.317726662,0.326267284,0.309806342,0.314872364,18119557.059777964,5919730424.779295
2018-05-20,2018-05-21,0.314798378,0.331611459,0.312791659,0.32864175,15786613.19079136,6036412653.039042
2018-05-21,2018-05-22,0.328978116,0.329453853,0.311841962,0.314424332,17422501.48078474,6048349496.631304
2018-05-22,2018-05-23,0.314054532,0.320691959,0.295258835,0.295588877,17650419.196216475,5857785879.378905
2018-05-23,2018-05-24,0.29476371,0.294971363,0.268299203,0.276098005,25291611.47518108,5370620321.901706
2018-05-24,2018-05-25,0.27666865,0.297719497,0.270911022,0.292468426,31277691.17800373,5366708177.266611
2018-05-25,2018-05-26,0.292415618,0.299829254,0.283663177,0.287696253,33908751.08215225,5415258090.891802
2018-05-26,2018-05-27,0.287547171,0.294403237,0.28263638,0.283870995,32200478.43697094,5420872451.549732
2018-05-27,2018-05-28,0.28399067,0.28399067,0.272706078,0.273888697,33166528.48926366,5148245111.827267
2018-05-28,2018-05-29,0.274662732,0.277407789,0.250636534,0.251452173,34805860.726673566,4930285004.612391
2018-05-29,2018-05-30,0.251297123,0.284597674,0.248009564,0.283611026,40245918.88285431,5022595688.394076
2018-05-30,2018-05-31,0.28378951,0.294791365,0.267828184,0.275954846,47695587.88333479,5188652017.663808
2018-05-31,2018-06-01,0.276294719,0.302523987,0.272792895,0.296468239,52107953.23909784,5419019551.889932
2018-06-01,2018-06-02,0.29626553,0.298343379,0.282897379,0.289661322,53316407.79508439,5408754900.154346
2018-06-02,2018-06-03,0.289407973,0.299612481,0.289371021,0.29619608,41725838.39790564,5517989084.413548
2018-06-03,2018-06-04,0.296175008,0.307921207,0.295272078,0.302669933,41860606.366808325,5653213395.374686
2018-06-04,2018-06-05,0.30289809,0.307805506,0.286455843,0.291082321,43205191.39836775,5520241504.489287
2018-06-05,2018-06-06,0.29086632,0.295545109,0.281071367,0.293271773,35389705.92256514,5375930791.200764
2018-06-06,2018-06-07,0.293392861,0.296426799,0.289368867,0.292964534,34112827.79253467,5437811725.508746
2018-06-07,2018-06-08,0.293296242,0.302299256,0.29150863,0.292662996,35784451.27712445,5629670712.1116905
2018-06-08,2018-06-09,0.292493163,0.294490042,0.286508411,0.288148513,30321516.51107588,5419877630.213996
2018-06-09,2018-06-10,0.288405441,0.289936453,0.281637365,0.285640462,29820742.84957013,5293676735.248652
2018-06-10,2018-06-11,0.284994287,0.285735324,0.242616982,0.247360791,34971122.75748263,4877807829.875075
2018-06-11,2018-06-12,0.247679084,0.250931082,0.236744361,0.249387359,38305241.24079528,4540339453.24073
2018-06-12,2018-06-13,0.249726934,0.250115849,0.226972428,0.227821001,33626066.55117761,4526327824.233758
2018-06-13,2018-06-14,0.227821001,0.230422547,0.213795102,0.217935854,33598150.55810203,4153339904.626832
2018-06-14,2018-06-15,0.218197727,0.242199785,0.216329401,0.240808591,38434004.741081536,4279996853.263067
2018-06-15,2018-06-16,0.24064964,0.241369078,0.234277859,0.23497904,32137216.081542715,4418361312.773078
2018-06-16,2018-06-17,0.234956155,0.235596452,0.225736124,0.231365923,23254279.447093863,4267599396.303493
2018-06-17,2018-06-18,0.231297364,0.233374555,0.228067078,0.229485766,20944282.361028664,4295843099.447813
2018-06-18,2018-06-19,0.229561069,0.238067792,0.222455575,0.233595048,20514376.722104445,4240421765.753914
2018-06-19,2018-06-20,0.233425457,0.237078872,0.231428022,0.233167736,24459066.55799904,4347130906.764812
2018-06-20,2018-06-21,0.233223572,0.234773951,0.225528266,0.230014563,32088008.02499712,4272508864.5445065
2018-06-21,2018-06-22,0.230051215,0.235131078,0.225644446,0.226682651,32785072.78708895,4288650597.361464
2018-06-22,2018-06-23,0.226634099,0.227096687,0.201305609,0.201453724,31370130.5273007,4025757127.448323
2018-06-23,2018-06-24,0.201724688,0.204677616,0.197814888,0.201811078,31489339.54659395,3759472391.604075
2018-06-24,2018-06-25,0.201750696,0.201916182,0.17884647,0.193774461,33652904.87720869,3595655373.7302823
2018-06-25,2018-06-26,0.193585413,0.198871383,0.188978321,0.197516639,32701413.485404536,3628477029.954649
2018-06-26,2018-06-27,0.197556483,0.197751861,0.186134835,0.186134835,25517965.004501663,3621221161.365965
2018-06-27,2018-06-28,0.185968641,0.192526913,0.181988106,0.18949044,27939972.26120401,3485920734.2301493
2018-06-28,2018-06-29,0.189840321,0.191255607,0.179517385,0.181002038,26072589.77144389,3542604740.7240458
2018-06-29,2018-06-30,0.180859394,0.181498923,0.173382684,0.180815159,26935262.120996647,3311413095.383475
2018-06-30,2018-07-01,0.180850986,0.199194655,0.180850986,0.192254641,36055333.74584406,3638027863.186212
2018-07-01,2018-07-02,0.191437736,0.198521728,0.189298999,0.198521728,30331150.94738873,3621659425.462594
2018-07-02,2018-07-03,0.198832995,0.216298716,0.193483987,0.213152965,35118777.953460924,3818294345.794036
2018-07-03,2018-07-04,0.213538227,0.219489082,0.205387997,0.206827812,40160648.20366211,3988069374.9799633
2018-07-04,2018-07-05,0.20673025,0.214122732,0.202217789,0.212237594,30273312.8143933,3909860556.372567
2018-07-05,2018-07-06,0.212377058,0.21295467,0.198822041,0.200085714,27565810.02882053,3894631056.188861
2018-07-06,2018-07-07,0.200242341,0.209156416,0.197644424,0.205823486,28345847.05582405,3804315021.958125
2018-07-07,2018-07-08,0.205508162,0.208123347,0.199243672,0.20277998,28090705.92252033,3821905628.3229313
2018-07-08,2018-07-09,0.203086168,0.217444768,0.202463775,0.210803356,29999906.3417861,3927279415.237644
2018-07-09,2018-07-10,0.211375401,0.213430322,0.206901235,0.206901235,32106607.648894,3951106957.464965
2018-07-10,2018-07-11,0.207090075,0.20739061,0.191805815,0.192752664,29327546.3686015,3689982068.903465
2018-07-11,2018-07-12,0.192574904,0.193753412,0.184867,0.188416942,29885400.142759968,3531755787.298864
2018-07-12,2018-07-13,0.188478795,0.189582233,0.180665512,0.182573772,26768851.65720019,3455196059.449048
2018-07-13,2018-07-14,0.182694253,0.205475396,0.182694253,0.20473491,28040114.89526189,3542943743.02363
2018-07-14,2018-07-15,0.204395348,0.212000551,0.196697949,0.208615047,44811691.33200427,3792759671.193796
2018-07-15,2018-07-16,0.20818325,0.22227485,0.20582256,0.219897966,38217466.75935797,4041291906.2895846
2018-07-16,2018-07-17,0.220458063,0.23602593,0.21942822,0.23602593,40482092.95696656,4241446427.194605
2018-07-17,2018-07-18,0.236018887,0.254583967,0.229064908,0.253825704,41300219.75749095,4446013931.97001
2018-07-18,2018-07-19,0.253651248,0.32086088,0.253651248,0.2994139,114635520.99603018,5320381969.700817
2018-07-19,2018-07-20,0.296768822,0.316076406,0.2807794,0.303598554,211557928.54637867,5624978211.261396
2018-07-20,2018-07-21,0.30407064,0.304150502,0.265454808,0.270020407,130991170.41888344,5368587425.321958
2018-07-21,2018-07-22,0.268961096,0.294127307,0.259084103,0.293190994,106604858.97609594,5297242426.455944
2018-07-22,2018-07-23,0.292738921,0.30439511,0.282865868,0.282865868,83645269.69561581,5536727651.27936
2018-07-23,2018-07-24,0.282501983,0.29900768,0.280905839,0.285572165,80014261.10904057,5426752783.599772
2018-07-24,2018-07-25,0.285722504,0.302533054,0.276669803,0.296715751,83701068.9102392,5515100382.648155
2018-07-25,2018-07-26,0.296704349,0.349718859,0.296688816,0.333938525,100102572.02721056,5793635793.416006
2018-07-26,2018-07-27,0.332746685,0.348300673,0.297488223,0.309188297,177111320.31085098,6161803622.92037
2018-07-27,2018-07-28,0.308305768,0.323951621,0.296855806,0.317111789,126793812.02359796,5822633258.428717
2018-07-28,2018-07-29,0.318215308,0.32304726,0.309320643,0.3134602,74120654.64460753,5951924735.257171
2018-07-29,2018-07-30,0.315359754,0.322089631,0.304163476,0.307829461,52126108.10276471,5829932409.101161
2018-07-30,2018-07-31,0.30795251,0.30795251,0.278226337,0.295141319,58517840.6595585,5567596196.140885
2018-07-31,2018-08-01,0.29494062,0.29494062,0.266949393,0.278288387,72682175.98652133,5226383469.153584
2018-08-01,2018-08-02,0.277796799,0.282825554,0.265764772,0.276997088,70452302.48448025,5119014445.728702
2018-08-02,2018-08-03,0.276502947,0.281103937,0.263157109,0.268119295,57365124.61532775,5109448410.097637
2018-08-03,2018-08-04,0.267846796,0.268697298,0.247561913,0.257503769,58964056.20058122,4811004505.992873
2018-08-04,2018-08-05,0.256530024,0.260323543,0.235727294,0.239859717,54434832.74051823,4689452709.799893
2018-08-05,2018-08-06,0.239711014,0.245362296,0.23483494,0.243830811,46611897.54770829,4527704776.5120325
2018-08-06,2018-08-07,0.243740305,0.246827097,0.231163515,0.233815928,37858005.10180354,4486261868.206506
2018-08-07,2018-08-08,0.234019266,0.24548462,0.227341306,0.228946677,46360933.13279383,4459198763.726259
2018-08-08,2018-08-09,0.228674424,0.228674424,0.195823685,0.197970061,53558783.51649558,3971726968.010013
2018-08-09,2018-08-10,0.198375286,0.228006024,0.198375286,0.222388096,56655189.98927433,3948366463.915797
2018-08-10,2018-08-11,0.221930626,0.238890797,0.214344842,0.225922388,72682468.27243191,4172889163.225416
2018-08-11,2018-08-12,0.224240218,0.226312127,0.202783775,0.218724717,94670099.17869826,4029903618.712564
2018-08-12,2018-08-13,0.21774392,0.229178187,0.21609567,0.225317423,67906951.73163348,4206677545.8984985
2018-08-13,2018-08-14,0.224276184,0.244598928,0.220917238,0.222798936,65612839.06009838,4346477228.528263
2018-08-14,2018-08-15,0.223194843,0.223194843,0.19954967,0.218088264,92482760.81463088,4006033357.8913584
2018-08-15,2018-08-16,0.218774037,0.231315422,0.215512207,0.216205505,66483151.21274836,4208119625.036221
2018-08-16,2018-08-17,0.216600031,0.221333686,0.210782975,0.216165931,56724919.06451698,4048404287.195037
2018-08-17,2018-08-18,0.216116625,0.239924058,0.215618629,0.239304317,48484164.87820275,4225642816.391446
2018-08-18,2018-08-19,0.239214064,0.245911363,0.218853007,0.223076918,67281714.4039873,4296867305.045056
2018-08-19,2018-08-20,0.223792038,0.232649179,0.221430074,0.228998409,41471521.204001255,4251250643.141237
2018-08-20,2018-08-21,0.229055606,0.232103335,0.214238405,0.214528277,39092575.909892194,4226808570.779962
2018-08-21,2018-08-22,0.21389212,0.220442506,0.21389212,0.219588419,38102316.60955976,4080104951.0737424
2018-08-22,2018-08-23,0.219204017,0.229433453,0.204324526,0.208993246,39857078.4953968,4117889038.4857154
2018-08-23,2018-08-24,0.208632226,0.216292265,0.208632226,0.215759105,37378124.2471363,3980897008.638137
2018-08-24,2018-08-25,0.216416063,0.219070701,0.21236592,0.218787296,31682307.96343295,4043007643.107216
2018-08-25,2018-08-26,0.218442865,0.220192041,0.215346707,0.217404505,29154538.72786219,4073841935.993129
2018-08-26,2018-08-27,0.21727299,0.217820285,0.209831688,0.212367471,30035910.57433203,3989234750.928503
2018-08-27,2018-08-28,0.212620576,0.225941631,0.212165198,0.225941631,31929033.75121481,4086919903.6020193
2018-08-28,2018-08-29,0.226654456,0.238089582,0.223588397,0.235217859,42664095.6483178,4301330333.302138
2018-08-29,2018-08-30,0.234913749,0.23508744,0.221875452,0.22588192,49922993.441997685,4309366725.825479
2018-08-30,2018-08-31,0.225658784,0.227737371,0.213669806,0.221985179,40531814.50807329,4126585001.046457
2018-08-31,2018-09-01,0.22194319,0.22312597,0.216925786,0.221939862,35357411.08732942,4128753851.720188
2018-09-01,2018-09-02,0.22184839,0.234041958,0.22184839,0.229497902,37664590.768116616,4270617308.4692926
2018-09-02,2018-09-03,0.229491338,0.231435214,0.22324758,0.225408312,36272238.30182004,4257109736.079305
2018-09-03,2018-09-04,0.22534202,0.225683036,0.219442948,0.22131628,28093719.77467845,4177889170.92065
2018-09-04,2018-09-05,0.220756264,0.234355236,0.22004596,0.231552592,33972612.88927124,4211154940.546076
2018-09-05,2018-09-06,0.231394113,0.233556733,0.204251068,0.204251068,49371282.94827888,4145106084.249206
2018-09-06,2018-09-07,0.20439861,0.208588411,0.194916662,0.207511561,55223419.54732349,3734604778.171573
2018-09-07,2018-09-08,0.208093367,0.212222105,0.198023078,0.2065081,48926769.88441322,3876583319.49903
2018-09-08,2018-09-09,0.206034724,0.208553219,0.192972585,0.194323076,38468606.7440153,3816946534.9560857
2018-09-09,2018-09-10,0.194552461,0.199486849,0.189848778,0.190628427,39288486.331153,3662701202.85418
2018-09-10,2018-09-11,0.191239631,0.194828265,0.187051487,0.190600797,38767943.30699083,3598516406.726565
2018-09-11,2018-09-12,0.190551531,0.210090534,0.183055596,0.200323236,41041060.30513023,3624266970.5578127
2018-09-12,2018-09-13,0.200944098,0.207384151,0.185667789,0.197987204,71213121.9065024,3678612362.7907743
2018-09-13,2018-09-14,0.197897597,0.211664369,0.197897597,0.2065162,59356434.90297281,3861346473.8360863
2018-09-14,2018-09-15,0.206280225,0.209276035,0.197065093,0.20154719,47578901.75404842,3822417441.1164894
2018-09-15,2018-09-16,0.200577814,0.206021557,0.200236269,0.202806079,40047846.890331104,3815055787.679989
2018-09-16,2018-09-17,0.202680633,0.208521157,0.199080016,0.206776234,37987296.2565348,3834673963.8669095
2018-09-17,2018-09-18,0.206351766,0.209015304,0.195253113,0.196594469,40009372.0319766,3821929536.369176
2018-09-18,2018-09-19,0.196438369,0.214742911,0.193934263,0.2087156,47303642.922207706,3806977054.5798426
2018-09-19,2018-09-20,0.207792901,0.211166261,0.200074126,0.207021052,50297001.290235534,3889012141.8097234
2018-09-20,2018-09-21,0.207187554,0.242644245,0.205848516,0.231420134,47763213.36569289,3972821506.243505
2018-09-21,2018-09-22,0.231745475,0.273786231,0.231570963,0.249514389,141571784.0970048,4626465086.751934
2018-09-22,2018-09-23,0.248438384,0.250533056,0.232508877,0.240266984,125525566.79832315,4496476433.524882
2018-09-23,2018-09-24,0.239962074,0.301243427,0.239361502,0.282264414,197414801.07973564,5180530266.592918
2018-09-24,2018-09-25,0.2816074,0.282902079,0.254362939,0.258828899,201124641.60636,5030970146.276583
2018-09-25,2018-09-26,0.259296296,0.259296296,0.233065608,0.252208976,115455180.41510478,4544943723.971612
2018-09-26,2018-09-27,0.253017735,0.258054489,0.238080089,0.245113181,93008863.10784791,4672367653.332289
2018-09-27,2018-09-28,0.244296637,0.264577372,0.243732904,0.259511704,80328380.08536842,4763128010.890311
2018-09-28,2018-09-29,0.259711598,0.263116,0.249003916,0.253931999,80880645.1428939,4799163815.366958
2018-09-29,2018-09-30,0.253672156,0.260023673,0.246254043,0.254884546,51789419.11930647,4756240596.495049
2018-09-30,2018-10-01,0.254957822,0.263183125,0.252426684,0.258993171,51965277.89542948,4840366179.275971
2018-10-01,2018-10-02,0.25948189,0.263763966,0.253051521,0.258709765,63290546.63541838,4883104544.938182
