Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2017-12-27,238.7526400092437,239.06517228431164,238.4222588685232,238.69906616210935,57751000.0,27.0,2.0,52.0,12.0,2017.0
2017-12-28,239.2080616639525,239.2348485893901,238.8151685907473,239.190185546875,45116100.0,28.0,3.0,52.0,12.0,2017.0
2017-12-29,239.77946492610755,239.79731378852304,238.09183454709444,238.2882537841797,96007400.0,29.0,4.0,52.0,12.0,2017.0
2017-12-30,239.77946492610755,239.79731378852304,238.09183454709444,238.2882537841797,96007400.0,29.0,4.0,52.0,12.0,2017.0
2017-12-31,239.77946492610755,239.79731378852304,238.09183454709444,238.2882537841797,96007400.0,29.0,4.0,52.0,12.0,2017.0
2018-01-01,239.77946492610755,239.79731378852304,238.09183454709444,238.2882537841797,96007400.0,29.0,4.0,52.0,12.0,2017.0
2018-01-02,239.16338304697123,240.0295299132906,238.77048999935155,239.99380493164065,86655700.0,2.0,1.0,1.0,1.0,2018.0
2018-01-03,240.1634411733208,241.66359050477092,240.1634411733208,241.51177978515625,90070400.0,3.0,2.0,1.0,1.0,2018.0
2018-01-04,242.16363002593263,243.020838746772,241.57429051467628,242.5297088623047,80636400.0,4.0,3.0,1.0,1.0,2018.0
2018-01-05,243.33337736014855,244.2709468684017,242.83333665572363,244.1459503173828,83524000.0,5.0,4.0,1.0,1.0,2018.0
2018-01-06,243.33337736014855,244.2709468684017,242.83333665572363,244.1459503173828,83524000.0,5.0,4.0,1.0,1.0,2018.0
2018-01-07,243.33337736014855,244.2709468684017,242.83333665572363,244.1459503173828,83524000.0,5.0,4.0,1.0,1.0,2018.0
2018-01-08,244.0477644073168,244.75318982524183,243.7531082075245,244.59246826171875,57319200.0,8.0,0.0,2.0,1.0,2018.0
2018-01-09,245.02098756173604,245.77998661257223,244.735242254334,245.14601135253903,57254000.0,9.0,1.0,2.0,1.0,2018.0
2018-01-10,244.37813353087824,245.0389231208234,243.699522323884,244.77102661132807,69574300.0,10.0,2.0,2.0,1.0,2018.0
2018-01-11,245.33350904629805,246.55682373046875,245.16384948059263,246.55682373046875,62361500.0,11.0,3.0,2.0,1.0,2018.0
2018-01-12,246.82481416443525,248.33384746802795,246.5211926416256,248.16421508789065,90816100.0,12.0,4.0,2.0,1.0,2018.0
2018-01-13,246.82481416443525,248.33384746802795,246.5211926416256,248.16421508789065,90816100.0,12.0,4.0,2.0,1.0,2018.0
2018-01-14,246.82481416443525,248.33384746802795,246.5211926416256,248.16421508789065,90816100.0,12.0,4.0,2.0,1.0,2018.0
2018-01-15,246.82481416443525,248.33384746802795,246.5211926416256,248.16421508789065,90816100.0,12.0,4.0,2.0,1.0,2018.0
2018-01-16,249.4410435765684,250.101805818437,246.61043165500365,247.31585693359372,106555100.0,16.0,1.0,3.0,1.0,2018.0
2018-01-17,248.2623942971572,250.0661108428175,247.31588660733584,249.6732177734375,113258800.0,17.0,2.0,3.0,1.0,2018.0
2018-01-18,249.557103689273,249.98569439665823,248.75344161258136,249.2535095214844,100728000.0,18.0,3.0,3.0,1.0,2018.0
2018-01-19,249.84279331934852,250.3874969482422,249.25348116374028,250.3874969482422,140920100.0,19.0,4.0,3.0,1.0,2018.0
2018-01-20,249.84279331934852,250.3874969482422,249.25348116374028,250.3874969482422,140920100.0,19.0,4.0,3.0,1.0,2018.0
2018-01-21,249.84279331934852,250.3874969482422,249.25348116374028,250.3874969482422,140920100.0,19.0,4.0,3.0,1.0,2018.0
2018-01-22,250.17326339137705,252.42344665527344,250.1196622956449,252.42344665527344,91322400.0,22.0,0.0,4.0,1.0,2018.0
2018-01-23,252.468113795589,253.25389996156576,252.1377326235713,252.9592437744141,97084700.0,23.0,1.0,4.0,1.0,2018.0
2018-01-24,253.61102296179516,254.2182385958233,251.6644340105242,252.8609619140625,134816100.0,24.0,2.0,4.0,1.0,2018.0
2018-01-25,253.73604629151336,253.83425591952505,252.16447424193257,252.96810913085935,84587300.0,25.0,3.0,4.0,1.0,2018.0
2018-01-26,253.81640335608185,255.94158991483428,253.55744495391968,255.8969268798828,107743100.0,26.0,4.0,4.0,1.0,2018.0
2018-01-27,253.81640335608185,255.94158991483428,253.55744495391968,255.8969268798828,107743100.0,26.0,4.0,4.0,1.0,2018.0
2018-01-28,253.81640335608185,255.94158991483428,253.55744495391968,255.8969268798828,107743100.0,26.0,4.0,4.0,1.0,2018.0
2018-01-29,255.3165149758808,255.76298180607688,254.0396263815615,254.20034790039065,90118300.0,29.0,0.0,5.0,1.0,2018.0
2018-01-30,252.34304803600477,254.25391182463443,251.1107952726912,251.59298706054688,131796400.0,30.0,1.0,5.0,1.0,2018.0
2018-01-31,252.45919845492685,252.9681500417796,250.6286677033696,251.71804809570312,108364800.0,31.0,2.0,5.0,1.0,2018.0
2018-02-01,250.9768581035225,252.7537872801173,250.62860091304157,251.43223571777344,90102500.0,1.0,3.0,5.0,2.0,2018.0
2018-02-02,250.09289414962169,250.2268560237462,245.9229084397398,245.9586334228516,173174800.0,2.0,4.0,5.0,2.0,2018.0
2018-02-03,250.09289414962169,250.2268560237462,245.9229084397398,245.9586334228516,173174800.0,2.0,4.0,5.0,2.0,2018.0
2018-02-04,250.09289414962169,250.2268560237462,245.9229084397398,245.9586334228516,173174800.0,2.0,4.0,5.0,2.0,2018.0
2018-02-05,244.1726805366661,246.31571552228007,235.11832161597425,235.67193603515625,294681800.0,5.0,0.0,6.0,2.0,2018.0
2018-02-06,232.10915437578691,240.8241947394158,231.00192546899376,240.31521606445312,355026800.0,6.0,1.0,6.0,2.0,2018.0
2018-02-07,239.75275033858696,243.19946208645948,238.93123916671453,239.0116271972656,167376100.0,7.0,2.0,6.0,2.0,2018.0
2018-02-08,239.31516476564644,239.45803742474712,230.010783811744,230.0465087890625,246449500.0,8.0,3.0,6.0,2.0,2018.0
2018-02-09,232.8771022467395,235.38624380883647,225.8407938292955,233.50216674804688,283565300.0,9.0,4.0,6.0,2.0,2018.0
2018-02-10,232.8771022467395,235.38624380883647,225.8407938292955,233.50216674804688,283565300.0,9.0,4.0,6.0,2.0,2018.0
2018-02-11,232.8771022467395,235.38624380883647,225.8407938292955,233.50216674804688,283565300.0,9.0,4.0,6.0,2.0,2018.0
2018-02-12,235.58272197850303,238.4222722873197,233.64507081434544,236.9310607910156,143736000.0,12.0,0.0,7.0,2.0,2018.0
2018-02-13,235.70774639913412,238.0740156207248,235.1184067958021,237.52040100097656,81223600.0,13.0,1.0,7.0,2.0,2018.0
2018-02-14,236.01129402071237,241.09208873745249,236.00235596403715,240.7259826660156,120735700.0,14.0,2.0,7.0,2.0,2018.0
2018-02-15,242.49400816154295,243.8066217727548,239.9937774853343,243.7976837158203,111200300.0,15.0,3.0,7.0,2.0,2018.0
2018-02-16,243.1637273180991,245.84252858989024,243.1190642801305,243.8691253662109,160420100.0,16.0,4.0,7.0,2.0,2018.0
2018-02-17,243.1637273180991,245.84252858989024,243.1190642801305,243.8691253662109,160420100.0,16.0,4.0,7.0,2.0,2018.0
2018-02-18,243.1637273180991,245.84252858989024,243.1190642801305,243.8691253662109,160420100.0,16.0,4.0,7.0,2.0,2018.0
2018-02-19,243.1637273180991,245.84252858989024,243.1190642801305,243.8691253662109,160420100.0,16.0,4.0,7.0,2.0,2018.0
2018-02-20,242.90477676641976,244.36920125585107,241.53858916356083,242.34222412109372,86369700.0,20.0,1.0,8.0,2.0,2018.0
2018-02-21,242.78874361511188,245.3068239777512,241.03860064506117,241.1368103027344,98883700.0,21.0,2.0,8.0,2.0,2018.0
2018-02-22,242.07432900995545,243.8155333567965,240.77065345152204,241.4492645263672,110511300.0,22.0,3.0,8.0,2.0,2018.0
2018-02-23,242.69054525701225,245.2978973388672,242.20835325550283,245.2978973388672,92766400.0,23.0,4.0,8.0,2.0,2018.0
2018-02-24,242.69054525701225,245.2978973388672,242.20835325550283,245.2978973388672,92766400.0,23.0,4.0,8.0,2.0,2018.0
2018-02-25,242.69054525701225,245.2978973388672,242.20835325550283,245.2978973388672,92766400.0,23.0,4.0,8.0,2.0,2018.0
2018-02-26,246.38717511543464,248.24449236459864,245.78892483097576,248.1462554931641,86491400.0,26.0,0.0,9.0,2.0,2018.0
2018-02-27,248.3337954905257,249.0570969079681,244.9852938827454,245.0478057861328,99099200.0,27.0,1.0,9.0,2.0,2018.0
2018-02-28,246.16390488674543,246.6193096994708,242.24394092579848,242.5653839111328,121907800.0,28.0,2.0,9.0,2.0,2018.0
2018-03-01,242.3511679083008,243.9227401291989,237.5203927408067,239.03839111328125,176855100.0,1.0,3.0,9.0,3.0,2018.0
2018-03-02,237.34177778077495,240.8420900403363,236.4667201535161,240.2705993652344,139083200.0,2.0,4.0,9.0,3.0,2018.0
2018-03-03,237.34177778077495,240.8420900403363,236.4667201535161,240.2705993652344,139083200.0,2.0,4.0,9.0,3.0,2018.0
2018-03-04,237.34177778077495,240.8420900403363,236.4667201535161,240.2705993652344,139083200.0,2.0,4.0,9.0,3.0,2018.0
2018-03-05,239.06525112417825,243.6727942484597,238.95807614438843,243.0477294921875,97307400.0,5.0,0.0,10.0,3.0,2018.0
2018-03-06,244.0388047902224,244.1191928150629,242.14578943102867,243.66378784179688,79213200.0,6.0,1.0,10.0,3.0,2018.0
2018-03-07,241.46709185119093,243.9315698095637,241.2706453889135,243.57440185546875,87063500.0,7.0,2.0,10.0,3.0,2018.0
2018-03-08,244.2620438603311,244.8781703970797,243.2530514995973,244.753173828125,66901200.0,8.0,3.0,10.0,3.0,2018.0
2018-03-09,246.18188129485785,249.0124664306641,245.860410928384,249.0124664306641,113625300.0,9.0,4.0,10.0,3.0,2018.0
2018-03-10,246.18188129485785,249.0124664306641,245.860410928384,249.0124664306641,113625300.0,9.0,4.0,10.0,3.0,2018.0
2018-03-11,246.18188129485785,249.0124664306641,245.860410928384,249.0124664306641,113625300.0,9.0,4.0,10.0,3.0,2018.0
2018-03-12,249.30712107311192,249.94109642380343,248.30701235418948,248.6999053955078,71924800.0,12.0,0.0,11.0,3.0,2018.0
2018-03-13,249.8785851353946,250.3875639288356,246.47650962163857,247.09263610839844,91968900.0,13.0,1.0,11.0,3.0,2018.0
2018-03-14,248.06584139826987,248.25334979410945,245.26204451462976,245.82456970214844,105895100.0,14.0,2.0,11.0,3.0,2018.0
2018-03-15,246.34251808073037,246.99434214785697,245.047753501907,245.5567321777344,83433000.0,15.0,3.0,11.0,3.0,2018.0
2018-03-16,246.09195531857256,246.8898622223837,245.76922490308235,245.8230133056641,100343700.0,16.0,4.0,11.0,3.0,2018.0
2018-03-17,246.09195531857256,246.8898622223837,245.76922490308235,245.8230133056641,100343700.0,16.0,4.0,11.0,3.0,2018.0
2018-03-18,246.09195531857256,246.8898622223837,245.76922490308235,245.8230133056641,100343700.0,16.0,4.0,11.0,3.0,2018.0
2018-03-19,245.06101156138848,246.00233610840385,240.820509453746,242.4969787597656,109208400.0,19.0,0.0,12.0,3.0,2018.0
2018-03-20,242.90048048854663,243.5549427965972,242.2191239683472,242.90945434570312,59757300.0,20.0,1.0,12.0,3.0,2018.0
2018-03-21,242.86452174998084,244.9892457944763,242.2280073938749,242.4431610107422,78709600.0,21.0,2.0,12.0,3.0,2018.0
2018-03-22,240.1840062859168,241.0446482572099,236.10486921912877,236.3828125,148785900.0,22.0,3.0,12.0,3.0,2018.0
2018-03-23,236.83107058419185,237.1627749232932,231.14717282369168,231.3444061279297,183534800.0,23.0,4.0,12.0,3.0,2018.0
2018-03-24,236.83107058419185,237.1627749232932,231.14717282369168,231.3444061279297,183534800.0,23.0,4.0,12.0,3.0,2018.0
2018-03-25,236.83107058419185,237.1627749232932,231.14717282369168,231.3444061279297,183534800.0,23.0,4.0,12.0,3.0,2018.0
2018-03-26,235.00221481560607,237.96068742754088,232.56370606323287,237.67379760742188,141956100.0,26.0,0.0,13.0,3.0,2018.0
2018-03-27,238.6240288691368,239.16191286927568,232.05259662125505,233.6304626464844,129941400.0,27.0,1.0,13.0,3.0,2018.0
2018-03-28,233.76495617450988,235.45937301616345,231.8195176554977,232.94015502929688,146452300.0,28.0,2.0,13.0,3.0,2018.0
2018-03-29,234.09668129631865,237.8082457411725,232.9491496177804,235.9165954589844,111601600.0,29.0,3.0,13.0,3.0,2018.0
2018-03-30,234.09668129631865,237.8082457411725,232.9491496177804,235.9165954589844,111601600.0,29.0,3.0,13.0,3.0,2018.0
2018-03-31,234.09668129631865,237.8082457411725,232.9491496177804,235.9165954589844,111601600.0,29.0,3.0,13.0,3.0,2018.0
2018-04-01,234.09668129631865,237.8082457411725,232.9491496177804,235.9165954589844,111601600.0,29.0,3.0,13.0,3.0,2018.0
2018-04-02,235.3787067259477,235.8986978850942,228.314216712796,230.82444763183597,186286300.0,2.0,0.0,14.0,4.0,2018.0
2018-04-03,232.0795344567938,234.26702099967667,230.25962028932216,233.78289794921875,119956900.0,3.0,1.0,14.0,4.0,2018.0
2018-04-04,230.1789486140763,237.0013767628248,230.0444775823672,236.2841796875,123715300.0,4.0,2.0,14.0,4.0,2018.0
2018-04-05,238.0682005527072,239.0454204508979,236.96551085068933,238.1489105224609,82652600.0,5.0,3.0,14.0,4.0,2018.0
2018-04-06,236.15871221864157,237.673789178906,231.2996152402237,232.84161376953125,179521200.0,6.0,4.0,14.0,4.0,2018.0
2018-04-07,236.15871221864157,237.673789178906,231.2996152402237,232.84161376953125,179521200.0,6.0,4.0,14.0,4.0,2018.0
2018-04-08,236.15871221864157,237.673789178906,231.2996152402237,232.84161376953125,179521200.0,6.0,4.0,14.0,4.0,2018.0
2018-04-09,234.32082482076956,237.43171575451916,233.0388220295674,233.98912048339844,105442900.0,9.0,0.0,15.0,4.0,2018.0
2018-04-10,236.92069205265796,238.50753229076292,235.76421383085275,237.70962524414065,103529000.0,10.0,1.0,15.0,4.0,2018.0
2018-04-11,236.20349015786616,238.14892889072183,236.13178139615752,236.46348571777344,91140200.0,11.0,2.0,15.0,4.0,2018.0
2018-04-12,237.808212971094,239.3681313643319,237.62890005631075,238.4088592529297,68890500.0,12.0,3.0,15.0,4.0,2018.0
2018-04-13,239.73574663505627,239.8522973146136,236.68761805285763,237.70962524414065,85079200.0,13.0,4.0,15.0,4.0,2018.0
2018-04-14,239.73574663505627,239.8522973146136,236.68761805285763,237.70962524414065,85079200.0,13.0,4.0,15.0,4.0,2018.0
2018-04-15,239.73574663505627,239.8522973146136,236.68761805285763,237.70962524414065,85079200.0,13.0,4.0,15.0,4.0,2018.0
2018-04-16,239.3682109287251,240.44403405640188,238.53446305240084,239.6640472412109,63405300.0,16.0,0.0,16.0,4.0,2018.0
2018-04-17,241.4570145542911,242.83764754795575,240.9370508176009,242.22802734375,64682000.0,17.0,1.0,16.0,4.0,2018.0
2018-04-18,242.676275409597,243.22313333503385,241.94113069994685,242.40733337402344,57303900.0,18.0,2.0,16.0,4.0,2018.0
2018-04-19,241.74390525926088,241.9501123994281,240.0136476025734,241.0625762939453,77655900.0,19.0,3.0,16.0,4.0,2018.0
2018-04-20,240.99084178012683,241.21496927163463,238.12199894510152,239.0185089111328,99953100.0,20.0,4.0,16.0,4.0,2018.0
2018-04-21,240.99084178012683,241.21496927163463,238.12199894510152,239.0185089111328,99953100.0,20.0,4.0,16.0,4.0,2018.0
2018-04-22,240.99084178012683,241.21496927163463,238.12199894510152,239.0185089111328,99953100.0,20.0,4.0,16.0,4.0,2018.0
2018-04-23,239.6012600752485,240.16606572614936,237.88892277274272,238.982666015625,65558000.0,23.0,0.0,17.0,4.0,2018.0
2018-04-24,240.02262836548476,240.24675586195144,234.2401280129181,235.7642059326172,112885500.0,24.0,1.0,17.0,4.0,2018.0
2018-04-25,235.7014203489986,236.7951635179227,233.8546121495661,236.34690856933597,103840900.0,25.0,2.0,17.0,4.0,2018.0
2018-04-26,237.3869784514688,239.5923862073976,236.93872328550543,238.74966430664065,67731900.0,26.0,3.0,17.0,4.0,2018.0
2018-04-27,239.3681757045913,239.67298582873784,238.02341067254304,238.9737091064453,57053600.0,27.0,4.0,17.0,4.0,2018.0
2018-04-28,239.3681757045913,239.67298582873784,238.02341067254304,238.9737091064453,57053600.0,27.0,4.0,17.0,4.0,2018.0
2018-04-29,239.3681757045913,239.67298582873784,238.02341067254304,238.9737091064453,57053600.0,27.0,4.0,17.0,4.0,2018.0
2018-04-30,239.60123587516105,240.16604146901565,237.06409762964117,237.1358337402344,82182300.0,30.0,0.0,18.0,4.0,2018.0
